#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
APX2	HSF1	3702.AT3G09640.1	3702.AT4G17750.1	0	0	0	0	0	0.049	0	0.619	0.622
APX2	HSF3	3702.AT3G09640.1	3702.AT5G16820.2	0	0	0	0	0	0.049	0	0.657	0.659
APX2	HSP18.2	3702.AT3G09640.1	3702.AT5G59720.1	0	0	0	0	0.158	0.054	0	0.640	0.688
APX2	CAT	3702.AT3G09640.1	3702.AT4G35090.1	0.128	0	0	0	0	0	0	0.744	0.767
APX3	STZ	3702.AT4G35000.1	3702.AT1G27730.1	0	0	0	0	0	0	0	0.581	0.581
APX3	RBOHF	3702.AT4G35000.1	3702.AT1G64060.1	0	0	0	0	0	0	0	0.616	0.616
APX3	bZIP	3702.AT4G35000.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.545	0.545
APX3	SOS1	3702.AT4G35000.1	3702.AT2G01980.1	0.073	0	0	0	0	0	0	0.587	0.601
APX3	HSFA2	3702.AT4G35000.1	3702.AT2G26150.1	0	0	0	0	0	0.049	0	0.442	0.446
APX3	P5CS1	3702.AT4G35000.1	3702.AT2G39800.1	0.107	0	0	0	0	0	0	0.430	0.469
APX3	HSP70	3702.AT4G35000.1	3702.AT3G12580.1	0	0	0	0	0	0.042	0	0.643	0.643
APX3	SOS2	3702.AT4G35000.1	3702.AT5G35410.1	0	0	0	0	0.055	0	0	0.445	0.453
APX3	DREB2A	3702.AT4G35000.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.457	0.457
APX3	NHX1	3702.AT4G35000.1	3702.AT5G27150.1	0.073	0	0	0	0	0	0	0.523	0.538
APX3	RHL41	3702.AT4G35000.1	3702.AT5G59820.1	0	0	0	0	0	0	0	0.591	0.591
APX3	CAT	3702.AT4G35000.1	3702.AT4G35090.1	0.128	0	0	0	0.074	0	0	0.972	0.975
AREB3	bZIP	3702.AT3G56850.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.637	0.637
AREB3	HSFA2	3702.AT3G56850.1	3702.AT2G26150.1	0	0	0	0	0	0	0	0.415	0.415
AREB3	NCED3	3702.AT3G56850.1	3702.AT3G14440.1	0	0	0	0	0	0	0	0.426	0.426
AREB3	SNRK2.2	3702.AT3G56850.1	3702.AT3G50500.2	0	0	0	0	0	0	0.600	0.561	0.816
AREB3	DREB2A	3702.AT3G56850.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.468	0.469
AREB3	ATAF2	3702.AT3G56850.1	3702.AT5G08790.1	0	0	0	0	0	0	0	0.543	0.543
AREB3	SNRK2.3	3702.AT3G56850.1	3702.AT5G66880.1	0	0	0	0	0	0	0.600	0.372	0.738
AREB3	OST1	3702.AT3G56850.1	3702.AT4G33950.1	0	0	0	0	0	0.543	0.600	0.426	0.885
AT-HSFA5	AT1G52560	3702.AT4G13980.1	3702.AT1G52560.1	0	0	0	0	0	0	0	0.523	0.523
AT-HSFA5	HSP101	3702.AT4G13980.1	3702.AT1G74310.1	0	0	0	0	0	0	0	0.584	0.584
AT-HSFA5	HSP70	3702.AT4G13980.1	3702.AT3G12580.1	0	0	0	0	0	0.229	0.389	0.611	0.801
AT-HSFA5	HSP18.2	3702.AT4G13980.1	3702.AT5G59720.1	0	0	0	0	0	0	0	0.423	0.423
AT-HSFA5	DREB2A	3702.AT4G13980.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.467	0.467
AT-HSFA5	HSP90.1	3702.AT4G13980.1	3702.AT5G52640.1	0	0	0	0	0	0.184	0.392	0.568	0.767
AT-HSFA7B	HSP70	3702.AT3G63350.1	3702.AT3G12580.1	0	0	0	0	0.055	0.229	0.389	0.460	0.727
AT-HSFA7B	MBF1C	3702.AT3G63350.1	3702.AT3G24500.1	0	0	0	0	0.074	0	0	0.446	0.465
AT-HSFA7B	AT3G62260	3702.AT3G63350.1	3702.AT3G62260.2	0	0	0	0	0	0.047	0	0.573	0.575
AT-HSFA7B	DREB2A	3702.AT3G63350.1	3702.AT5G05410.1	0	0	0	0	0.062	0	0	0.441	0.453
AT-HSFA7B	HSP90.1	3702.AT3G63350.1	3702.AT5G52640.1	0	0	0	0	0.048	0.184	0.392	0.229	0.587
AT-HSFB2B	AT1G52560	3702.AT4G11660.1	3702.AT1G52560.1	0	0	0	0	0.079	0	0	0.390	0.415
AT-HSFB2B	HSP101	3702.AT4G11660.1	3702.AT1G74310.1	0	0	0	0	0.339	0	0	0.622	0.740
AT-HSFB2B	HSFA2	3702.AT4G11660.1	3702.AT2G26150.1	0	0	0	0.738	0.393	0	0	0.958	0.545
AT-HSFB2B	BZIP28	3702.AT4G11660.1	3702.AT3G10800.1	0	0	0	0	0.115	0	0	0.370	0.418
AT-HSFB2B	HSP70	3702.AT4G11660.1	3702.AT3G12580.1	0	0	0	0	0.203	0.229	0.389	0.631	0.843
AT-HSFB2B	MBF1C	3702.AT4G11660.1	3702.AT3G24500.1	0	0	0	0	0.454	0	0	0.642	0.796
AT-HSFB2B	HSP18.2	3702.AT4G11660.1	3702.AT5G59720.1	0	0	0	0	0	0	0	0.523	0.523
AT-HSFB2B	HSP17.6A	3702.AT4G11660.1	3702.AT5G12030.1	0	0	0	0	0.117	0	0	0.551	0.587
AT-HSFB2B	DREB2A	3702.AT4G11660.1	3702.AT5G05410.1	0	0	0	0	0.154	0	0	0.621	0.665
AT-HSFB2B	HSP90.1	3702.AT4G11660.1	3702.AT5G52640.1	0	0	0	0	0.200	0.184	0.392	0.633	0.835
AT1G20100	DREB2A	3702.AT1G20100.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT1G21560	DREB2A	3702.AT1G21560.3	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT1G52560	HSFA4A	3702.AT1G52560.1	3702.AT4G18880.1	0	0	0	0	0	0	0	0.449	0.449
AT1G52560	HSFB2A	3702.AT1G52560.1	3702.AT5G62020.1	0	0	0	0	0.106	0	0	0.445	0.483
AT1G52560	HSP18.2	3702.AT1G52560.1	3702.AT5G59720.1	0	0	0.446	0.737	0.265	0	0	0.846	0.490
AT1G52560	DREB2A	3702.AT1G52560.1	3702.AT5G05410.1	0	0	0	0	0.163	0	0	0.430	0.502
AT1G52560	AT4G36010	3702.AT1G52560.1	3702.AT4G36010.1	0	0	0	0	0	0	0	0.520	0.520
AT1G52560	HSF1	3702.AT1G52560.1	3702.AT4G17750.1	0	0	0	0	0	0	0	0.524	0.524
AT1G52560	GolS1	3702.AT1G52560.1	3702.AT2G47180.1	0	0	0	0	0.151	0	0	0.543	0.595
AT1G52560	HSF3	3702.AT1G52560.1	3702.AT5G16820.2	0	0	0	0	0	0	0	0.603	0.603
AT1G52560	HSFA3	3702.AT1G52560.1	3702.AT5G03720.1	0	0	0	0	0	0	0	0.618	0.618
AT1G52560	HSFA2	3702.AT1G52560.1	3702.AT2G26150.1	0	0	0	0	0.199	0	0	0.619	0.681
AT1G52560	HSP70	3702.AT1G52560.1	3702.AT3G12580.1	0.058	0	0	0	0.241	0.047	0	0.633	0.717
AT1G52560	HSP90.1	3702.AT1G52560.1	3702.AT5G52640.1	0.054	0	0	0	0.272	0.050	0	0.620	0.718
AT1G52560	HSA32	3702.AT1G52560.1	3702.AT4G21320.1	0	0	0	0	0.372	0	0	0.592	0.732
AT1G52560	HSP101	3702.AT1G52560.1	3702.AT1G74310.1	0.058	0	0	0	0.410	0.059	0	0.644	0.789
AT1G52560	HSP17.6A	3702.AT1G52560.1	3702.AT5G12030.1	0	0	0.444	0	0.425	0	0	0.580	0.854
AT1G54440	IMPA-6	3702.AT1G54440.2	3702.AT1G02690.2	0	0	0	0	0	0.518	0	0.050	0.522
AT1G54440	NFD3	3702.AT1G54440.2	3702.AT1G31817.1	0	0	0	0	0	0.184	0.442	0	0.525
AT1G54440	SOS1	3702.AT1G54440.2	3702.AT2G01980.1	0	0	0	0	0	0	0	0.402	0.402
AT1G54440	PRH75	3702.AT1G54440.2	3702.AT5G62190.1	0	0	0	0	0.127	0.116	0.262	0.078	0.404
AT1G54440	RPL15	3702.AT1G54440.2	3702.AT3G25920.1	0	0	0	0	0.047	0.185	0.357	0	0.456
AT1G54440	DREB2A	3702.AT1G54440.2	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT1G54440	NRPB3	3702.AT1G54440.2	3702.AT2G15430.1	0	0	0	0	0.048	0.135	0	0.505	0.556
AT2G30350	DREB2A	3702.AT2G30350.2	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT2G30680	DREB2A	3702.AT2G30680.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.419	0.418
AT3G04480	DREB2A	3702.AT3G04480.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT3G49080	NFD3	3702.AT3G49080.1	3702.AT1G31817.1	0.190	0	0	0	0.802	0.933	0.736	0.384	0.997
AT3G49080	ECHID	3702.AT3G49080.1	3702.AT1G60550.1	0.043	0	0	0	0.067	0.495	0	0	0.509
AT3G49080	NRPB3	3702.AT3G49080.1	3702.AT2G15430.1	0.190	0	0	0	0.543	0.244	0	0.383	0.804
AT3G49080	RPL15	3702.AT3G49080.1	3702.AT3G25920.1	0.190	0	0	0	0.813	0.876	0	0.516	0.989
AT3G49080	AT5G13430	3702.AT3G49080.1	3702.AT5G13430.1	0.190	0	0	0	0.164	0	0	0.228	0.431
AT3G49080	DREB2A	3702.AT3G49080.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT3G62260	ATAF1	3702.AT3G62260.2	3702.AT1G01720.1	0	0	0	0	0.349	0	0	0.348	0.557
AT3G62260	FBS1	3702.AT3G62260.2	3702.AT1G61340.2	0	0	0	0	0.420	0	0	0	0.420
AT3G62260	WRKY40	3702.AT3G62260.2	3702.AT1G80840.1	0	0	0	0	0.339	0	0	0.230	0.469
AT3G62260	PLL4	3702.AT3G62260.2	3702.AT2G28890.1	0	0	0	0	0	0.045	0	0.440	0.442
AT3G62260	KIN10	3702.AT3G62260.2	3702.AT3G01090.2	0	0.001	0	0	0.050	0.081	0.159	0.343	0.453
AT3G62260	ZF2	3702.AT3G62260.2	3702.AT3G19580.1	0	0	0	0	0.603	0.043	0	0	0.604
AT3G62260	MBF1C	3702.AT3G62260.2	3702.AT3G24500.1	0	0	0	0	0.193	0	0	0.321	0.428
AT3G62260	KIN11	3702.AT3G62260.2	3702.AT3G29160.1	0	0	0	0	0.050	0.081	0.159	0.343	0.453
AT3G62260	NAC062	3702.AT3G62260.2	3702.AT3G49530.1	0	0	0	0	0.478	0	0	0.410	0.678
AT3G62260	HSFB2A	3702.AT3G62260.2	3702.AT5G62020.1	0	0	0	0	0.403	0.047	0	0.089	0.436
AT3G62260	DREB2A	3702.AT3G62260.2	3702.AT5G05410.1	0	0	0	0	0.379	0	0	0.318	0.558
AT3G62260	RHL41	3702.AT3G62260.2	3702.AT5G59820.1	0	0	0	0	0.571	0.043	0	0	0.572
AT4G13100	DREB2A	3702.AT4G13100.2	3702.AT5G05410.1	0	0	0	0	0	0	0	0.615	0.615
AT4G26630	PRH75	3702.AT4G26630.2	3702.AT5G62190.1	0	0	0	0	0.042	0	0.448	0.058	0.458
AT4G26630	DREB2A	3702.AT4G26630.2	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT4G26630	KIN2	3702.AT4G26630.2	3702.AT5G15970.1	0	0	0	0	0	0.501	0	0	0.501
AT4G26630	SIZ1	3702.AT4G26630.2	3702.AT5G60410.2	0	0	0	0	0.055	0.501	0	0	0.508
AT4G36010	COR47	3702.AT4G36010.1	3702.AT1G20440.1	0	0	0	0	0.105	0	0	0.463	0.498
AT4G36010	GolS1	3702.AT4G36010.1	3702.AT2G47180.1	0	0	0	0	0	0	0	0.595	0.595
AT4G36010	DREB2A	3702.AT4G36010.1	3702.AT5G05410.1	0	0	0	0	0.134	0	0	0.341	0.404
AT4G36010	HSFA3	3702.AT4G36010.1	3702.AT5G03720.1	0	0	0	0	0	0	0	0.590	0.590
AT4G36980	DREB2A	3702.AT4G36980.4	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
AT5G10695	STZ	3702.AT5G10695.1	3702.AT1G27730.1	0	0	0	0	0.684	0	0	0	0.684
AT5G10695	FBS1	3702.AT5G10695.1	3702.AT1G61340.2	0	0	0	0	0.553	0	0	0	0.553
AT5G10695	WRKY40	3702.AT5G10695.1	3702.AT1G80840.1	0	0	0	0	0.582	0	0	0	0.582
AT5G10695	WRKY25	3702.AT5G10695.1	3702.AT2G30250.1	0	0	0	0	0.406	0	0	0	0.406
AT5G10695	WRKY33	3702.AT5G10695.1	3702.AT2G38470.1	0	0	0	0	0.544	0	0	0	0.544
AT5G10695	WRKY46	3702.AT5G10695.1	3702.AT2G46400.1	0	0	0	0	0.403	0	0	0	0.403
AT5G10695	ZF2	3702.AT5G10695.1	3702.AT3G19580.1	0	0	0	0	0.424	0	0	0	0.424
AT5G10695	NAC062	3702.AT5G10695.1	3702.AT3G49530.1	0	0	0	0	0.640	0	0	0	0.640
AT5G10695	HSFA4A	3702.AT5G10695.1	3702.AT4G18880.1	0	0	0	0	0.499	0	0	0	0.499
AT5G10695	ZAT6	3702.AT5G10695.1	3702.AT5G04340.1	0	0	0	0	0.406	0	0	0	0.406
AT5G10695	DREB2A	3702.AT5G10695.1	3702.AT5G05410.1	0	0	0	0	0.427	0	0	0	0.426
AT5G10695	RHL41	3702.AT5G10695.1	3702.AT5G59820.1	0	0	0	0	0.842	0	0	0	0.842
AT5G13430	P5CS1	3702.AT5G13430.1	3702.AT2G39800.1	0	0	0	0	0	0	0	0.604	0.604
AT5G13430	PTAC16	3702.AT5G13430.1	3702.AT3G46780.1	0	0	0	0	0.241	0.356	0.322	0.106	0.664
AT5G13430	DREB2A	3702.AT5G13430.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
ATAF1	ATHB-7	3702.AT1G01720.1	3702.AT2G46680.1	0	0	0	0	0.102	0	0	0.373	0.413
ATAF1	LTI65	3702.AT1G01720.1	3702.AT5G52300.1	0	0	0	0	0	0	0	0.420	0.420
ATAF1	PLL4	3702.AT1G01720.1	3702.AT2G28890.1	0	0	0	0	0	0	0	0.429	0.429
ATAF1	MYBR1	3702.AT1G01720.1	3702.AT5G67300.1	0	0	0	0	0.141	0	0	0.373	0.438
ATAF1	HSFA3	3702.AT1G01720.1	3702.AT5G03720.1	0	0	0	0	0	0	0	0.455	0.455
ATAF1	STZ	3702.AT1G01720.1	3702.AT1G27730.1	0	0	0	0	0.186	0	0	0.365	0.461
ATAF1	WRKY33	3702.AT1G01720.1	3702.AT2G38470.1	0	0	0	0	0.117	0	0	0.426	0.471
ATAF1	RHL41	3702.AT1G01720.1	3702.AT5G59820.1	0	0	0	0	0.261	0	0	0.321	0.477
ATAF1	ZF2	3702.AT1G01720.1	3702.AT3G19580.1	0	0	0	0	0.257	0	0	0.326	0.478
ATAF1	WRKY40	3702.AT1G01720.1	3702.AT1G80840.1	0	0	0	0	0.147	0	0	0.441	0.502
ATAF1	CAT	3702.AT1G01720.1	3702.AT4G35090.1	0	0	0	0	0	0	0	0.544	0.544
ATAF1	LTI78	3702.AT1G01720.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.550	0.550
ATAF1	KIN11	3702.AT1G01720.1	3702.AT3G29160.1	0	0	0	0	0	0	0	0.590	0.590
ATAF1	SRO1	3702.AT1G01720.1	3702.AT2G35510.1	0	0	0	0	0	0	0	0.600	0.600
ATAF1	TAF4	3702.AT1G01720.1	3702.AT5G43130.2	0	0	0	0	0	0	0	0.612	0.612
ATAF1	TAF4B	3702.AT1G01720.1	3702.AT1G27720.1	0	0	0	0	0	0	0	0.617	0.617
ATAF1	RCD1	3702.AT1G01720.1	3702.AT1G32230.1	0	0	0	0	0	0	0	0.619	0.619
ATAF1	MYC2	3702.AT1G01720.1	3702.AT1G32640.1	0	0	0	0	0.140	0	0	0.580	0.623
ATAF1	NCED3	3702.AT1G01720.1	3702.AT3G14440.1	0	0	0	0	0.112	0	0	0.619	0.647
ATAF1	ERD1	3702.AT1G01720.1	3702.AT5G51070.1	0	0	0	0	0.110	0	0	0.637	0.663
ATAF1	ZAT6	3702.AT1G01720.1	3702.AT5G04340.1	0	0	0	0	0.195	0	0	0.625	0.685
ATAF1	DREB2A	3702.AT1G01720.1	3702.AT5G05410.1	0	0	0	0	0.261	0	0	0.637	0.720
ATAF1	NAC102	3702.AT1G01720.1	3702.AT5G63790.1	0	0	0	0.941	0.743	0	0	0.726	0.754
ATAF1	bZIP	3702.AT1G01720.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.800	0.800
ATAF1	NAC032	3702.AT1G01720.1	3702.AT1G77450.1	0	0	0	0.960	0.827	0	0	0.748	0.832
ATAF1	KIN10	3702.AT1G01720.1	3702.AT3G01090.2	0	0	0	0	0	0.500	0	0.726	0.857
ATAF2	DRIP1	3702.AT5G08790.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.600	0.600
ATAF2	WRKY40	3702.AT5G08790.1	3702.AT1G80840.1	0	0	0	0	0.344	0	0	0.270	0.501
ATAF2	DRIP2	3702.AT5G08790.1	3702.AT2G30580.1	0	0	0	0	0	0	0	0.600	0.600
ATAF2	KIN10	3702.AT5G08790.1	3702.AT3G01090.2	0	0	0	0	0	0	0	0.585	0.585
ATAF2	KIN11	3702.AT5G08790.1	3702.AT3G29160.1	0	0	0	0	0	0	0	0.585	0.585
ATAF2	ZAT6	3702.AT5G08790.1	3702.AT5G04340.1	0	0	0	0	0.309	0	0	0.215	0.434
ATAF2	DREB2A	3702.AT5G08790.1	3702.AT5G05410.1	0	0	0	0	0.165	0	0	0.405	0.482
ATAF2	RHL41	3702.AT5G08790.1	3702.AT5G59820.1	0	0	0	0	0.400	0	0	0	0.400
ATAF2	NAC102	3702.AT5G08790.1	3702.AT5G63790.1	0	0	0	0.975	0.463	0	0	0.701	0.472
ATAF2	ERD1	3702.AT5G08790.1	3702.AT5G51070.1	0	0	0	0	0.115	0	0	0.519	0.556
ATHB-7	RD20	3702.AT2G46680.1	3702.AT2G33380.1	0	0	0	0	0.276	0	0	0.350	0.509
ATHB-7	LTI65	3702.AT2G46680.1	3702.AT5G52300.1	0	0	0	0	0.223	0	0	0.302	0.434
ATHB-7	DREB2A	3702.AT2G46680.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.443	0.443
ATHB-7	LTI78	3702.AT2G46680.1	3702.AT5G52310.1	0	0	0	0	0.174	0	0	0.373	0.460
ATHB-7	RD26	3702.AT2G46680.1	3702.AT4G27410.3	0	0	0	0	0.314	0	0	0.617	0.726
At1g32200	DREB2A	3702.AT1G32200.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.577	0.577
At5g53660	DRIP1	3702.AT5G53660.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.589	0.589
At5g53660	DREB2A	3702.AT5G53660.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.700	0.700
At5g53660	HSFA9	3702.AT5G53660.1	3702.AT5G54070.1	0	0	0	0	0	0	0	0.515	0.515
BPM2	DRIP1	3702.AT3G06190.1	3702.AT1G06770.1	0	0	0	0	0	0.042	0	0.574	0.574
BPM2	RCD1	3702.AT3G06190.1	3702.AT1G32230.1	0	0	0	0	0.069	0	0	0.462	0.477
BPM2	DREB2A	3702.AT3G06190.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.559	0.559
BZIP28	bZIP	3702.AT3G10800.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.840	0.840
BZIP28	HSFA2	3702.AT3G10800.1	3702.AT2G26150.1	0	0	0	0	0.077	0	0	0.544	0.561
BZIP28	DREB2A	3702.AT3G10800.1	3702.AT5G05410.1	0	0	0	0	0.149	0	0	0.389	0.457
BZIP28	HSF3	3702.AT3G10800.1	3702.AT5G16820.2	0	0	0	0	0	0	0	0.461	0.461
BZIP28	HSFB2A	3702.AT3G10800.1	3702.AT5G62020.1	0	0	0	0	0.122	0	0	0.430	0.478
BZIP28	HSF1	3702.AT3G10800.1	3702.AT4G17750.1	0	0	0	0	0	0	0	0.489	0.489
BZIP28	MBF1C	3702.AT3G10800.1	3702.AT3G24500.1	0	0	0	0	0.106	0	0	0.581	0.609
BZIP28	HSP70	3702.AT3G10800.1	3702.AT3G12580.1	0	0	0	0	0.108	0	0	0.598	0.626
BZIP28	HSF4	3702.AT3G10800.1	3702.AT4G36990.1	0	0	0	0	0.169	0	0	0.581	0.636
BZIP28	NAC062	3702.AT3G10800.1	3702.AT3G49530.1	0	0	0	0	0.180	0	0	0.637	0.689
BZS1	PFT1	3702.AT4G39070.1	3702.AT1G25540.1	0	0	0	0	0	0.745	0	0	0.745
BZS1	DREB2A	3702.AT4G39070.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.526	0.526
CAT	COR47	3702.AT4G35090.1	3702.AT1G20440.1	0	0	0	0	0	0	0	0.465	0.465
CAT	STZ	3702.AT4G35090.1	3702.AT1G27730.1	0	0	0	0	0	0	0	0.452	0.452
CAT	DJ1B	3702.AT4G35090.1	3702.AT1G53280.1	0.077	0	0	0	0.156	0.182	0	0.284	0.482
CAT	ECHID	3702.AT4G35090.1	3702.AT1G60550.1	0	0	0	0	0.089	0.269	0.281	0.361	0.653
CAT	RBOHF	3702.AT4G35090.1	3702.AT1G64060.1	0	0	0	0	0	0	0	0.722	0.722
CAT	XYL1	3702.AT4G35090.1	3702.AT1G68560.1	0	0	0	0	0	0.425	0	0.086	0.451
CAT	bZIP	3702.AT4G35090.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.623	0.623
CAT	HSP101	3702.AT4G35090.1	3702.AT1G74310.1	0	0	0	0	0.048	0	0	0.550	0.553
CAT	SOS1	3702.AT4G35090.1	3702.AT2G01980.1	0	0	0	0	0	0	0	0.618	0.618
CAT	HSFA2	3702.AT4G35090.1	3702.AT2G26150.1	0	0	0	0	0.047	0	0	0.566	0.569
CAT	PLL4	3702.AT4G35090.1	3702.AT2G28890.1	0.052	0	0	0	0	0	0	0.448	0.454
CAT	WRKY33	3702.AT4G35090.1	3702.AT2G38470.1	0	0	0	0	0	0	0	0.450	0.450
CAT	P5CS1	3702.AT4G35090.1	3702.AT2G39800.1	0	0	0	0	0	0	0	0.761	0.761
CAT	COR15A	3702.AT4G35090.1	3702.AT2G42540.2	0	0	0	0	0	0	0	0.400	0.400
CAT	HSP70	3702.AT4G35090.1	3702.AT3G12580.1	0	0	0	0	0.045	0	0	0.776	0.777
CAT	NCED3	3702.AT4G35090.1	3702.AT3G14440.1	0	0	0	0	0	0	0	0.519	0.519
CAT	KIN11	3702.AT4G35090.1	3702.AT3G29160.1	0	0	0	0	0.053	0.042	0	0.460	0.467
CAT	HSF1	3702.AT4G35090.1	3702.AT4G17750.1	0	0	0	0	0	0	0	0.662	0.662
CAT	HSFA4A	3702.AT4G35090.1	3702.AT4G18880.1	0	0	0	0	0	0	0	0.565	0.565
CAT	OST1	3702.AT4G35090.1	3702.AT4G33950.1	0	0	0	0	0.053	0.042	0	0.460	0.467
CAT	HSFA3	3702.AT4G35090.1	3702.AT5G03720.1	0	0	0	0	0	0	0	0.412	0.412
CAT	ERD1	3702.AT4G35090.1	3702.AT5G51070.1	0	0	0	0	0.048	0	0	0.412	0.416
CAT	ZAT6	3702.AT4G35090.1	3702.AT5G04340.1	0	0	0	0	0	0	0	0.529	0.529
CAT	HSP90.1	3702.AT4G35090.1	3702.AT5G52640.1	0.132	0	0	0	0	0	0	0.488	0.537
CAT	NHX1	3702.AT4G35090.1	3702.AT5G27150.1	0	0	0	0	0	0	0	0.549	0.549
CAT	SOS3	3702.AT4G35090.1	3702.AT5G24270.2	0	0	0	0	0.041	0	0	0.552	0.552
CAT	DREB2A	3702.AT4G35090.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.570	0.570
CAT	RHL41	3702.AT4G35090.1	3702.AT5G59820.1	0	0	0	0	0	0	0	0.601	0.601
CAT	LTI78	3702.AT4G35090.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.617	0.617
CAT	SOS2	3702.AT4G35090.1	3702.AT5G35410.1	0	0	0	0	0.053	0.501	0	0.681	0.836
COR15A	COR47	3702.AT2G42540.2	3702.AT1G20440.1	0	0	0	0	0.182	0	0	0.961	0.966
COR15A	ERD10	3702.AT2G42540.2	3702.AT1G20450.1	0	0	0	0	0.265	0	0	0.848	0.883
COR15A	STZ	3702.AT2G42540.2	3702.AT1G27730.1	0	0	0	0	0	0	0	0.619	0.619
COR15A	NAC019	3702.AT2G42540.2	3702.AT1G52890.1	0	0	0	0	0.149	0	0	0.430	0.494
COR15A	bZIP	3702.AT2G42540.2	3702.AT1G68880.1	0	0	0	0	0	0	0	0.580	0.580
COR15A	SOS1	3702.AT2G42540.2	3702.AT2G01980.1	0	0	0	0	0	0	0	0.463	0.463
COR15A	RD20	3702.AT2G42540.2	3702.AT2G33380.1	0	0	0	0	0.259	0	0	0.616	0.703
COR15A	P5CS1	3702.AT2G42540.2	3702.AT2G39800.1	0	0	0	0	0.208	0	0	0.600	0.669
COR15A	HOS1	3702.AT2G42540.2	3702.AT2G39810.1	0	0	0	0	0	0	0	0.616	0.616
COR15A	COR15B	3702.AT2G42540.2	3702.AT2G42530.1	0	0	0	0.972	0.863	0	0	0.962	0.866
COR15A	SNRK2.2	3702.AT2G42540.2	3702.AT3G50500.2	0	0	0	0	0	0	0	0.429	0.429
COR15A	ZAT6	3702.AT2G42540.2	3702.AT5G04340.1	0	0	0	0	0	0	0	0.463	0.463
COR15A	RCI2A	3702.AT2G42540.2	3702.AT3G05880.1	0	0	0	0	0.130	0	0	0.441	0.492
COR15A	SIZ1	3702.AT2G42540.2	3702.AT5G60410.2	0	0	0	0	0	0	0	0.573	0.573
COR15A	RD26	3702.AT2G42540.2	3702.AT4G27410.3	0	0	0	0	0.100	0	0	0.549	0.576
COR15A	ERD1	3702.AT2G42540.2	3702.AT5G51070.1	0	0	0	0	0	0	0	0.593	0.593
COR15A	RHL41	3702.AT2G42540.2	3702.AT5G59820.1	0	0	0	0	0	0	0	0.619	0.619
COR15A	MYB15	3702.AT2G42540.2	3702.AT3G23250.1	0	0	0	0	0	0	0	0.623	0.623
COR15A	NCED3	3702.AT2G42540.2	3702.AT3G14440.1	0	0	0	0	0.118	0	0	0.616	0.646
COR15A	ICE1	3702.AT2G42540.2	3702.AT3G26744.1	0	0	0	0	0	0	0	0.750	0.750
COR15A	DREB2A	3702.AT2G42540.2	3702.AT5G05410.1	0	0	0	0	0	0	0	0.809	0.809
COR15A	RD22	3702.AT2G42540.2	3702.AT5G25610.1	0	0	0	0	0.199	0	0	0.848	0.873
COR15A	LTI65	3702.AT2G42540.2	3702.AT5G52300.1	0	0	0	0	0.139	0	0	0.930	0.937
COR15A	KIN2	3702.AT2G42540.2	3702.AT5G15970.1	0	0	0	0	0.357	0	0	0.909	0.938
COR15A	LTI78	3702.AT2G42540.2	3702.AT5G52310.1	0	0	0	0	0.539	0	0	0.966	0.983
COR15B	COR47	3702.AT2G42530.1	3702.AT1G20440.1	0	0	0	0	0.181	0	0	0.846	0.868
COR15B	ERD10	3702.AT2G42530.1	3702.AT1G20450.1	0	0	0	0	0.217	0	0	0.636	0.702
COR15B	P5CS1	3702.AT2G42530.1	3702.AT2G39800.1	0	0	0	0	0.183	0	0	0.375	0.467
COR15B	RD22	3702.AT2G42530.1	3702.AT5G25610.1	0	0	0	0	0.100	0	0	0.390	0.427
COR15B	DREB2A	3702.AT2G42530.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.429	0.429
